epoch,acc,loss,val_acc,val_loss
77,0.91578086672117742,0.065319890730564267,0.91428571598870412,0.060887019336223605
78,0.91659852859921276,0.066405372403239196,0.93571428741727558,0.058412371788706098
79,0.90923957520591758,0.067938787142273249,0.93928571428571428,0.050879220238753728
80,0.91578086672117742,0.062638844081253198,0.92013888888888884,0.063519013217753828
81,0.91746794871794868,0.061233769385860518,0.92500000000000004,0.057177988971982681
82,0.91087489818220535,0.065536025055636174,0.92857143197740832,0.058493290841579434
83,0.92395748160261648,0.06170975072697743,0.93571428741727558,0.056531840775694168
84,0.92641046645693959,0.061577820329517981,0.90714286054883686,0.073901143137897765
85,0.92395748199250793,0.058387042779417579,0.9214285748345511,0.055826872693640846
86,0.91823385118560918,0.06291731634373926,0.93214285884584702,0.063573498598166869
87,0.92150449713818483,0.064529635726443005,0.92142857142857137,0.06004986930638552
88,0.9231398201144726,0.063277733586088902,0.90357143027441844,0.067540943196841646
89,0.9174161896974653,0.059722817117593516,0.91785714285714282,0.057157316378184726
90,0.92722812755519213,0.059839400209224528,0.9214285748345511,0.057769105423774038
91,0.91332788235421858,0.065468611331231649,0.92142857142857137,0.055916853994131085
92,0.91823385128308199,0.063613695571486911,0.92013888888888884,0.05890823300513956
93,0.92395748199250793,0.061105088270646278,0.91785714285714282,0.059975196101835798
94,0.91659852859921276,0.067307894792063547,0.93214285884584702,0.062248683614390239
95,0.9231398201144726,0.06058543852019449,0.91428571769169398,0.05908536612987518
96,0.91905151267375307,0.064240293180378105,0.9214285748345511,0.054039305874279568
97,0.92232215901622006,0.061699026173630996,0.93571428912026544,0.051928753086498802
98,0.93622240392477518,0.054465491412997925,0.91071428741727556,0.065921385586261746
99,0.92150449752807617,0.062121723898102395,0.93571428571428572,0.053326183930039406
0,0.92641046616452105,0.058285093542648353,0.93214285884584702,0.050225867756775448
1,0.91414554384236246,0.065085528611844426,0.91785714626312254,0.060715837776660918
2,0.92641046606704824,0.058114261056684137,0.91071428912026542,0.067347511968442367
3,0.91986917416189695,0.061740143676931897,0.939285717691694,0.044679185801318716
4,0.92641046645693959,0.059083562968748081,0.91071428912026542,0.065677513395036968
5,0.91578086711106876,0.065278766120883736,0.91785714285714282,0.061173356856618608
6,0.92722812755519213,0.05948361759214911,0.92361111111111116,0.058363615431719355
7,0.91496320562292488,0.066231333642272017,0.90357143027441844,0.07103648675339562
8,0.9255928049687957,0.059209756297306848,0.9214285748345511,0.060068981349468233
9,0.93540474243663119,0.055258846372378899,0.93055555555555558,0.054992654464311071
10,0.91741618979493811,0.061043063929503996,0.91071428741727556,0.058992632159164976
11,0.92395748160261648,0.061672416595606558,0.91785714456013268,0.064223100457872662
12,0.92395748199250793,0.056599892304261393,0.92500000340597965,0.055928889555590493
13,0.91496320562292488,0.0645689593410258,0.9250000017029899,0.051598968995468959
14,0.92804578943322746,0.057017200943981147,0.939285717691694,0.051726343056985313
15,0.91741619008735664,0.063362113583165902,0.907142858845847,0.068060580534594406
16,0.91659852830679422,0.063501499288655269,0.93214286054883688,0.053383437331233706
17,0.93213409687394699,0.052288889854488464,0.94285714285714284,0.047134773592863763
18,0.92477514348065182,0.062861896119250305,0.92500000000000004,0.058360985879387171
19,0.92150449752807617,0.064317049496698267,0.92142857142857137,0.055697903995003017
20,0.92722812755519213,0.05674159955096264,0.9214285748345511,0.056297297137124197
21,0.91823385118560918,0.064620087476095406,0.93214286054883688,0.050963728768484935
22,0.92150449713818483,0.057594019356118978,0.91785714456013268,0.06196638005120414
23,0.92232215862632871,0.062093611098429945,0.9250000017029899,0.055264270624944142
24,0.92232215862632871,0.062451391314854658,0.92857143027441846,0.048629326266901834
25,0.9255928049687957,0.059220700402144812,0.91428571769169398,0.066566580959728783
26,0.9231398201144726,0.059692742793424056,0.92142857142857137,0.056420808072601046
27,0.91986917416189695,0.063194168003569931,0.93214285884584702,0.048556852872882569
28,0.92232215862632871,0.059209951760821528,0.90714285714285714,0.067088019422122405
29,0.91823385157550053,0.060626190676615066,0.93571428571428572,0.05078712584716933
30,0.92068683565004084,0.061227984354813761,0.93214286054883688,0.054456491661923269
31,0.92722812755519213,0.061581303855177329,0.92857143197740832,0.051323477072375161
32,0.9231398201144726,0.058377525175960454,0.92857143197740832,0.060004111911569326
33,0.92307692307692313,0.060322787135075301,0.92500000340597965,0.055659595664058412
34,0.92150449713818483,0.061399846422262885,0.90714286054883686,0.064662239806992663
35,0.92641046606704824,0.059456482474811723,0.91666666666666663,0.062364295538928777
36,0.91905151277122588,0.064802276325440264,0.91428571428571426,0.065563651759709629
37,0.92313982021194541,0.061384630417687332,0.91428571598870412,0.058449396278176989
38,0.92395748199250793,0.059328419409954244,0.91785714456013268,0.062718772888183588
39,0.92477514309076048,0.060487737633951939,0.9214285748345511,0.063113890375409806
40,0.93049877350776777,0.056702351739793065,0.91666666666666663,0.060770466923713684
41,0.91905151277122588,0.060517540864055502,0.91785714626312254,0.061208325305155346
42,0.91905151306364441,0.064518858767735207,0.92142857142857137,0.061906309638704575
43,0.91986917416189695,0.062107973308656562,0.91785714285714282,0.058714056121451516
44,0.9198691745517884,0.062636040065830498,0.9107142857142857,0.059358771145343783
45,0.92804578914080893,0.060134562842688012,0.93214285884584702,0.055444654183728355
46,0.91578086672117742,0.065134925982524211,0.93055555555555558,0.055647706819905177
47,0.91905151306364441,0.058337571490814914,0.92857143027441846,0.057620960474014285
48,0.91005723640164293,0.063816641528198978,0.92142857142857137,0.062089211706604273
49,0.91986917416189695,0.05951896845344043,0.92500000000000004,0.052359403244086673
50,0.92722812755519213,0.055883564811903534,0.94285714626312256,0.043122846101011546
51,0.90760425193721117,0.067657803962782384,0.9107142857142857,0.06263579462787934
52,0.9231398201144726,0.059057710556738315,0.91428571428571426,0.061819135078362057
53,0.92559280457890436,0.059126163724709364,0.9285714285714286,0.054656457262379783
54,0.91905151306364441,0.063246070680711863,0.9250000017029899,0.05863507241010666
55,0.92232215862632871,0.064743694381747249,0.91785714285714282,0.060857854996408736
56,0.92313982050436394,0.056410597937329325,0.93571428741727558,0.05686638653278351
57,0.91905151281996234,0.061770370868221229,0.9285714285714286,0.049940914075289451
58,0.91496320523303354,0.063488478555312824,0.90714286054883686,0.063398607394524978
59,0.91823385118560918,0.060471015059383841,0.93571428912026544,0.045571133707250869
60,0.92232215901622006,0.063776997981847355,0.91785714456013268,0.058926202569689071
61,0.91823385118560918,0.060470545419224538,0.92142857313156123,0.060688079254967824
62,0.91905151267375307,0.060465354646022262,0.94285714626312256,0.044060295128396577
63,0.92313982026068186,0.061204869022938625,0.91071428741727556,0.062702670586960663
64,0.91496320523303354,0.061345191455414963,0.9250000017029899,0.056749513851744787
65,0.91659852830679422,0.063423320760711333,0.89642857483455118,0.068803891167044634
66,0.93049877350776777,0.056459520793446051,0.93571428741727558,0.051330875073160441
67,0.92641046606704824,0.061270443095124263,0.9035714319774083,0.067371769834841999
68,0.9255928049687957,0.059295048545787106,0.92500000340597965,0.056211451760360173
69,0.92722812765266505,0.057496202608550658,0.92013888888888884,0.058250965757502451
70,0.91414554374488965,0.064604632559484468,0.90714286054883686,0.062581038900784078
71,0.92068683565004084,0.059435976846242598,0.91785714456013268,0.057981640419789725
72,0.91741619008735664,0.064801232610583209,0.92857143197740832,0.056763001531362531
73,0.91826923076923073,0.061145942658185959,0.92142857313156123,0.059020851233175825
74,0.91905151277122588,0.062587908054119429,0.92708333333333337,0.055342950030333467
75,0.91823385118560918,0.061265894227820347,0.93214285884584702,0.055087904525654659
76,0.93131643499591166,0.056218239694273288,0.93928571598870414,0.05344699557338442
77,0.92641046606704824,0.061932755784966959,0.92361111111111116,0.058508792892098427
78,0.91332788235421858,0.068040058431036624,0.93214285714285716,0.051195386690752846
79,0.92477514309076048,0.058782028012626476,0.90357143027441844,0.072605664602347783
80,0.91659852820932131,0.062030372143595899,0.93571428741727558,0.051217873607363018
81,0.92886345053148001,0.06020531933891754,0.94642857313156126,0.049098178637879235
