epoch,acc,loss,val_acc,val_loss
0,0.451272501478,3.85487070178,0.764204545455,0.8211124431
1,0.644941030453,2.58757293158,0.818181818182,0.634692140601
2,0.678460583563,2.27728465904,0.877840909091,0.479593680664
3,0.707635009348,2.05523916988,0.892045454545,0.453744934364
4,0.695220360117,2.13862706341,0.917613636364,0.383157342672
5,0.697703289697,2.13725011353,0.855113636364,0.457156301899
6,0.715083799068,1.99093912781,0.872159090909,0.466583066366
7,0.735567970131,1.87935024977,0.877840909091,0.389112342488
8,0.717256362471,1.92249597221,0.903409090909,0.3608214652
9,0.725636250628,1.89431156178,0.84375,0.448950781064
10,0.737740533682,1.83709371778,0.880681818182,0.365543209694
11,0.73246430792,1.85181281834,0.894886363636,0.389508264986
12,0.740223463539,1.79351395565,0.849431818182,0.44057173756
13,0.744568591011,1.80346146235,0.894886363636,0.32764516229
14,0.761949099753,1.73572929271,0.883522727273,0.362490385771
15,0.736809434985,1.76372898069,0.889204545455,0.353000002829
16,0.75170701424,1.74354632207,0.909090909091,0.302596036683
17,0.751086281998,1.77319171753,0.875,0.385305561803
18,0.753258845475,1.78288724613,0.889204545455,0.306331210516
19,0.758535071532,1.66038384029,0.923295454545,0.277270407839
20,0.769087523351,1.61844711634,0.877840909091,0.342033684254
21,0.756983240149,1.66593439589,0.926136363636,0.333161848513
22,0.729360645377,1.90668168888,0.883522727273,0.369739321145
23,0.766604593568,1.64693198827,0.917613636364,0.307024324482
24,0.754500310329,1.71044940633,0.903409090909,0.314538476142
25,0.752948479242,1.70757296343,0.903409090909,0.353558639234
26,0.761018001167,1.6286154867,0.914772727273,0.300905577161
27,0.765363128455,1.6125453951,0.926136363636,0.269446049224
28,0.755121042757,1.6686770156,0.875,0.391404850916
29,0.762259466244,1.64314409474,0.917613636364,0.280223595825
30,0.769708255668,1.58380492203,0.889204545455,0.354490899227
31,0.769397889362,1.57840987528,0.886363636364,0.320965504104
32,0.772811917915,1.62260315938,0.917613636364,0.240035379475
33,0.766294227262,1.53079263613,0.886363636364,0.328075604005
34,0.76288019856,1.62205794492,0.894886363636,0.330643703992
35,0.758845437764,1.5918722018,0.911931818182,0.29340660843
36,0.767535691969,1.58963717554,0.914772727273,0.277189364487
37,0.771570453172,1.56944813978,0.90625,0.3119159964
38,0.767535691969,1.59979882616,0.920454545455,0.273616964844
39,0.772811917989,1.5535787506,0.909090909091,0.26114045219
40,0.767846058201,1.60306138544,0.917613636364,0.254734199833
41,0.782122904917,1.47766050413,0.866477272727,0.373311313716
42,0.773432650676,1.57934046176,0.9375,0.265834254297
43,0.787088764705,1.51057653469,0.914772727273,0.246559709311
44,0.791744258151,1.45983740131,0.894886363636,0.301017572934
45,0.762880198782,1.62718934261,0.903409090909,0.305700929327
46,0.783674736226,1.47593070468,0.914772727273,0.281989487057
47,0.781812538907,1.45710674996,0.892045454545,0.285957490856
48,0.776918316832,1.48458663249,0.917613636364,0.281408158216
49,0.780199253025,1.50262941667,0.855113636364,0.41066724062
50,0.780881439951,1.46320651615,0.886363636364,0.32251906395
51,0.774674115419,1.50527905855,0.863636363636,0.325861688365
52,0.775294847847,1.50537888505,0.889204545455,0.294355464253
53,0.788330229634,1.47690062024,0.892045454545,0.334847034378
54,0.781191806183,1.51025031332,0.923295454545,0.252542637966
55,0.778398510205,1.52985802709,0.894886363636,0.350248435004
56,0.785536933545,1.45797767416,0.897727272727,0.294393741272
57,0.781191806331,1.48332970694,0.889204545455,0.335642746904
58,0.793606455692,1.42968614482,0.897727272727,0.338208894838
59,0.786468032426,1.44113411754,0.923295454545,0.263243369081
60,0.772191185747,1.5175475964,0.892045454545,0.279642311687
61,0.796399751855,1.37712830708,0.903409090909,0.273874692619
62,0.777157045128,1.48595487368,0.875,0.394743760878
63,0.790813159343,1.37901083288,0.90625,0.351274111054
64,0.771260086866,1.49350071938,0.909090909091,0.261706112461
65,0.789571694452,1.40957116163,0.877840909091,0.368358610706
66,0.798882681416,1.37350748904,0.880681818182,0.331846061078
67,0.781502172712,1.45605673611,0.90625,0.288479176435
68,0.790502793444,1.41175921077,0.90625,0.317181747745
69,0.776536312812,1.49944277438,0.917613636364,0.306949899955
70,0.789882060906,1.4798395818,0.877840909091,0.343030608513
71,0.796089385364,1.39558155584,0.917613636364,0.302455944094
72,0.777157045202,1.50475002253,0.917613636364,0.325117593462
73,0.779329609013,1.47417380705,0.900568181818,0.294847812165
74,0.783674736337,1.43880111419,0.903409090909,0.335819965736
75,0.773743016686,1.48444698332,0.926136363636,0.252281803299
76,0.794227188119,1.37400403872,0.875,0.318662465973
77,0.791123525723,1.38415466326,0.886363636364,0.3355945535
78,0.798261948989,1.42340146855,0.923295454545,0.23804613406
79,0.78739913079,1.40327117385,0.90625,0.272850411182
80,0.789571694452,1.40574760122,0.892045454545,0.360887671059
81,0.781502172416,1.48413366749,0.900568181818,0.287060000002
82,0.797641216599,1.3872537499,0.903409090909,0.279233177277
83,0.779950341366,1.43766441625,0.911931818182,0.274465340782
84,0.795779019391,1.42441011785,0.903409090909,0.289726342667
85,0.794847920583,1.41757080586,0.911931818182,0.262972400947
86,0.789571694452,1.45806790738,0.90625,0.335048766299
87,0.796710118124,1.37268835561,0.883522727273,0.308013642376
88,0.782433271445,1.4321141351,0.892045454545,0.338176510551
89,0.793916821776,1.36918729229,0.917613636364,0.273996499452
90,0.789882060906,1.43481815742,0.909090909091,0.296195471829
91,0.794227187934,1.35697885946,0.900568181818,0.277410003272
92,0.801365611384,1.36284237009,0.877840909091,0.318701874126
93,0.7954686529,1.39288534673,0.931818181818,0.2291937125
94,0.788019863587,1.39119116495,0.911931818182,0.262334264815
95,0.798882681712,1.34968058105,0.926136363636,0.235875656659
96,0.790502793148,1.37936881297,0.875,0.332062401555
97,0.792985723338,1.38817893356,0.926136363636,0.234458867799
98,0.799813780224,1.3500228381,0.917613636364,0.285621611232
99,0.788950962172,1.42506921402,0.883522727273,0.305251890963
100,0.779329609124,1.40175652241,0.897727272727,0.30863947489
101,0.80571073882,1.30616556126,0.923295454545,0.264374714683
102,0.791744258188,1.35220461688,0.926136363636,0.242507887835
103,0.800124146567,1.34641703395,0.90625,0.310038903897
104,0.801055245337,1.32428426006,0.917613636364,0.283736307513
105,0.804469273706,1.31537360264,0.909090909091,0.293281087821
106,0.797020484023,1.36949296393,0.894886363636,0.298115739768
107,0.790813159565,1.35158097899,0.909090909091,0.276129707694
108,0.797330850255,1.36165704341,0.926136363636,0.275173588233
109,0.788640596051,1.43649593308,0.90625,0.282964052802
110,0.800434512577,1.35393674369,0.900568181818,0.300274756822
111,0.805710738857,1.31220867973,0.934659090909,0.253534386104
112,0.791123525612,1.38842003994,0.928977272727,0.242329287258
113,0.796399751781,1.36070881343,0.903409090909,0.283072353764
114,0.801675977802,1.32319785356,0.917613636364,0.23976643248
115,0.798261949285,1.32220682866,0.926136363636,0.231811274182
116,0.794227188119,1.35976168652,0.894886363636,0.2903519476
117,0.801055245041,1.32700795109,0.880681818182,0.291821971536
118,0.791744258151,1.40595434069,0.923295454545,0.264511662451
119,0.789571694526,1.3815468105,0.923295454545,0.245100496167
120,0.786778398473,1.40764204876,0.900568181818,0.302611882036
121,0.801986343738,1.30502357607,0.928977272727,0.242733655328
122,0.804779639938,1.28092282074,0.883522727273,0.297203164209
123,0.791433891956,1.35520297122,0.903409090909,0.256843923845
124,0.805400372402,1.28239467283,0.900568181818,0.303847113794
125,0.800744879142,1.3252011599,0.911931818182,0.260144669901
126,0.801365611384,1.3126027146,0.897727272727,0.285881282931
127,0.823401613756,1.26842060894,0.911931818182,0.278673889962
128,0.790502793185,1.39833253909,0.914772727273,0.239234214479
129,0.798572315184,1.34530863985,0.875,0.340646373955
130,0.807883302371,1.24963906753,0.903409090909,0.26784697175
131,0.80353817501,1.32680180293,0.931818181818,0.270827627995
132,0.78615766612,1.40099972253,0.917613636364,0.244891714643
133,0.795158286741,1.36694831829,0.903409090909,0.268907247619
134,0.803227808703,1.31435642884,0.900568181818,0.279052469541
135,0.799813780113,1.36421645642,0.903409090909,0.25327366455
136,0.805710738598,1.26887944572,0.903409090909,0.262590091337
137,0.802917442434,1.32857893418,0.931818181818,0.265958340331
138,0.810055866107,1.2876811695,0.917613636364,0.24806420505
139,0.795158286963,1.37534890273,0.917613636364,0.277675008909
140,0.801365611495,1.32959132724,0.894886363636,0.297950073399
141,0.807262569795,1.30459298313,0.923295454545,0.228225710717
142,0.801675977617,1.30608011062,0.909090909091,0.270771812309
143,0.819056486506,1.23676451869,0.900568181818,0.26041936468
144,0.820608317667,1.24124236176,0.897727272727,0.334388111125
145,0.809124767151,1.26071344008,0.917613636364,0.276538847522
146,0.81936685296,1.232110394,0.880681818182,0.366161103953
147,0.809124767373,1.28025203836,0.911931818182,0.256701475517
148,0.798261948952,1.33031840098,0.880681818182,0.309374638579
149,0.808504034613,1.27668872056,0.926136363636,0.256463852118
150,0.810055866107,1.28103720036,0.926136363636,0.235395770859
151,0.798261949285,1.34967852682,0.923295454545,0.236908672885
152,0.801365611384,1.30644019992,0.900568181818,0.285170217807
153,0.806641837553,1.30748297715,0.914772727273,0.273130244829
154,0.796710118013,1.32044826954,0.889204545455,0.313475706361
155,0.799503413881,1.35518580287,0.926136363636,0.211905702271
156,0.808504034613,1.31554995894,0.903409090909,0.25253444165
157,0.809435133531,1.26338571306,0.900568181818,0.318622295152
158,0.803848541242,1.30823669731,0.911931818182,0.294881801714
159,0.805400372291,1.23944026361,0.909090909091,0.262569455938
160,0.81378026056,1.32083957666,0.914772727273,0.265038358217
161,0.80229670997,1.31142588279,0.892045454545,0.316610415551
162,0.81502172571,1.25005635214,0.903409090909,0.265061601996
163,0.816883922992,1.20757767704,0.892045454545,0.345841979439
164,0.809435133531,1.24460416622,0.894886363636,0.234470439228
165,0.809124767373,1.26765623498,0.926136363636,0.247898764231
166,0.809435133309,1.28201663435,0.917613636364,0.212700327689
167,0.80353817501,1.32246401375,0.9375,0.231660345739
168,0.825574177714,1.228054121,0.943181818182,0.270061310042
169,0.797020484245,1.37032378552,0.914772727273,0.253850500692
170,0.80136561131,1.30619493532,0.928977272727,0.274057714777
171,0.808814400956,1.26682468729,0.90625,0.298573952507
172,0.808504034835,1.26340742562,0.90625,0.28999997269
173,0.809745499616,1.27890327286,0.923295454545,0.306652899493
174,0.807572935917,1.27588038671,0.914772727273,0.244115886363
175,0.808814401141,1.2426518187,0.934659090909,0.209470370276
176,0.80571073882,1.29544273516,0.920454545455,0.224906602366
177,0.813780260782,1.21695167218,0.90625,0.295607019554
178,0.830229670901,1.20216464941,0.880681818182,0.324759354646
